apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +683,All items have already been transferred for this Production Order.,كل الأصناف قد تم ترحيلها من قبل لأمر الانتاج هذا.
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +353,All these items have already been invoiced,لقد تم من قبل فوترت جميع الأصناف
DocType: Leave Control Panel,Allocate,تخصيص
apps/erpnext/erpnext/config/hr.py +138,Allocate leaves for a period.,حجز إجازات الموظفين لفترة معينة .
apps/erpnext/erpnext/config/hr.py +86,Allocate leaves for the year.,تخصيص الاجازات لهذا العام.
DocType: Purchase Invoice Advance,Allocated Amount,
DocType: Payment Reconciliation Payment,Allocated amount,المبلغ المخصص
apps/erpnext/erpnext/accounts/utils.py +195,Allocated amount can not be negative,المبلغ المخصص لا يمكن أن تكون سلبية
apps/erpnext/erpnext/accounts/utils.py +197,Allocated amount can not greater than unadusted amount,يمكن المبلغ المخصص لا يزيد المبلغ unadusted
apps/erpnext/erpnext/hr/doctype/leave_type/leave_type.js +3,Allocations,المخصصات
DocType: Buying Settings,Allow Item to be added multiple times in a transaction,يمكن اضافة الصنف عدة مرات في نفس الحركة
DocType: Leave Type,Allow Negative Balance,السماح بالرصيد السلبي
DocType: Stock Settings,Allow Negative Stock,السماح بمخزون سالب
DocType: Manufacturing Settings,Allow Overtime,السماح بالعمل الاضافي
DocType: Item,Allow Production Order,السماح بجدول المواد
DocType: Manufacturing Settings,Allow Production on Holidays,يمكن الانتاج في ايام العطل الرسمية
DocType: Leave Block List Allow,Allow User,تسمح للموظف
DocType: Leave Block List,Allow Users,السماح للمستخدمين
DocType: Item,"Allow in Sales Order of type ""Service""",السماح في أمر بيع من نوع &quot;الخدمة&quot;
DocType: Selling Settings,Allow multiple Sales Orders against a Customer's Purchase Order,السماح بعدة أوامر البيع  لنفس طلب شراء العميل
DocType: Item,Allow over delivery or receipt upto this percent,سماح على تسليم أو استلام تصل هذه النسبة
DocType: Leave Block List,Allow the following users to approve Leave Applications for block days.,يسمح للموظفين التالية أسمائهم بالموافقة على طلبات الإجازة أيام الحظر .
DocType: Selling Settings,Allow user to edit Price List Rate in transactions,السماح للمستخدم بتحرير معدل قائمة الأسعار للعمليات
DocType: Stock Settings,Allowance Percent,النسبة المسموحة
apps/erpnext/erpnext/controllers/status_updater.py +143,Allowance for over-{0} crossed for Item {1},اتاحة لأكثر من {0} للصنف {1}
apps/erpnext/erpnext/controllers/status_updater.py +165,Allowance for over-{0} crossed for Item {1}.,اتاحة لأكثر من {0} للصنف {1}
DocType: C-Form,Amended From,عدل من
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +461,Amount,المبلغ
DocType: Purchase Invoice Item,Amount (Company Currency),المبلغ (عملة الشركة)
apps/erpnext/erpnext/public/js/pos/pos.js +435,Amount Paid,المبلغ المدفوع
,Amount to Bill,تصل إلى بيل
,Amount to Deliver,المبلغ تسليم
apps/erpnext/erpnext/controllers/trends.py +138,Amt,AMT
apps/erpnext/erpnext/setup/doctype/customer_group/customer_group.py +20,An Customer exists with same name,موجود على العملاء مع نفس الاسم
apps/erpnext/erpnext/stock/doctype/item/item.py +431,"An Item Group exists with same name, please change the item name or rename the item group",يوجد اسم مجموعة أصناف بنفس الاسم، الرجاء تغيير اسم الصنف أو إعادة تسمية المجموعة
apps/erpnext/erpnext/setup/doctype/item_group/item_group.py +52,"An item exists with same name ({0}), please change the item group name or rename the item",يوجد صنف بنفس الإسم ( {0} ) ، الرجاء تغيير اسم مجموعة الصنف أو إعادة تسمية هذا الصنف
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +83,Analyst,محلل
apps/erpnext/erpnext/accounts/utils.py +341,Annual,سنوي
DocType: Email Digest,Annual Expense,المصاريف السنوية
DocType: Email Digest,Annual Income,الدخل السنوي
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +164,Annual Salary,الراتب السنوي
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py +46,Another Period Closing Entry {0} has been made after {1},دخول أخرى الفترة الإنتهاء {0} أحرز بعد {1}
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +65,Another Salary Structure {0} is active for employee {1}. Please make its status 'Inactive' to proceed.,"آخر هيكل الراتب {0} نشط للموظف {1}. يرجى التأكد مكانتها ""غير فعال"" للمتابعة."
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +35,Another Sales Person {0} exists with the same Employee id,شخص آخر مبيعات {0} موجود مع نفس الرقم الوظيفي
DocType: Appraisal,"Any other remarks, noteworthy effort that should go in the records.",أي ملاحظات أخرى، جهد يذكر أن يجب أن تذهب في السجلات.
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +10,Apparel & Accessories,ملابس واكسسوارات
DocType: Landed Cost Item,Applicable Charges,الرسوم المطبقة
DocType: Pricing Rule,Applicable For,قابل للتطبيق ل
DocType: Employee,Applicable Holiday List,ينطبق عليك هذه العطلة
DocType: Authorization Rule,Applicable To (Designation),تنطبق على (تعيين)
DocType: Authorization Rule,Applicable To (Employee),تنطبق على (موظف)
DocType: Authorization Rule,Applicable To (Role),تنطبق على (الدور)
DocType: Authorization Rule,Applicable To (User),تنطبق على (المستخدم)
DocType: Price List,Applicable for Countries,ينطبق على البلدان
DocType: POS Profile,Applicable for User,ينطبق على العضو
DocType: Job Applicant,Applicant Name,اسم مقدم الطلب
DocType: Job Applicant,Applicant Name English,اسم مقدم الطلب بالانجليزي
DocType: Job Applicant,Residency End Date ,تاريخ انتهاء الاقامة
DocType: Job Applicant,Sponsor info,معلومات الكفيل
DocType: Job Applicant,Applicant for a Job,المتقدم للحصول على وظيفة
apps/erpnext/erpnext/config/hr.py +43,Applicant for a Job.,المتقدم للحصول على الوظيفة.
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +9,Application of Funds (Assets),تطبيق الأموال (الأصول )
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +85,Application period cannot be across two alocation records,فترة التطبيق لا يمكن أن يكون عبر اثنين من السجلات alocation
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +82,Application period cannot be outside leave allocation period,فترة الطلب لا يمكن أن يكون خارج فترةالاجزات المخصصة
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +82,month (%d) Limit is %d,شهر (%d) اقصى عدد اجازات هو %d يوم
apps/erpnext/erpnext/config/hr.py +18,Applications for leave.,طلبات الحصول على إجازة.
DocType: Leave Block List,Applies to Company,ينطبق على شركة
DocType: Leave Application,Apply / Approve Leaves,تقديم / الموافقة على أجازة
DocType: Purchase Invoice,Apply Additional Discount On,تطبيق خصم إضافي على
DocType: Pricing Rule,Apply On,تنطبق على
DocType: Appraisal,Appraisal,تقييم
DocType: Appraisal,Incentive,حوافز
DocType: Appraisal Goal,Appraisal Goal,تقييم الهدف
DocType: Appraisal,Performance Summary and Analysis of Development,تحليل الاداء وملخص التطوير 
DocType: Appraisal,Reservation / objection by the employee,التحفظ/ الاعتراض من قبل الموظف
DocType: Appraisal,The proposed development programs,البرامج التطويرية المقترحة
DocType: Appraisal,Guidance provided to the employee performance,التوجيه المقدم للموظف أدائه
DocType: Appraisal,Strengths noted in the employee's performance,نقاط القوة الملاحظة في أداء الموظف
DocType: Appraisal,Tasks and achievements of the employee during the year,المهمات والانجازات لهذا الموظف خلال العام
DocType: Appraisal,Appraisal Template,نموذج التقييم
DocType: Appraisal Template Goal,Appraisal Template Goal,تقييم قالب الهدف
DocType: Appraisal Template,Appraisal Template Title,نموذج التقييم
DocType: Appraisal Template Goal,KRA,عامل التقييم
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.py +39,Appraisal {0} created for Employee {1} in the given date range,تقييم {0} لخلق موظف {1} في نطاق تاريخ معين
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +63,Apprentice,مبتدئ
DocType: Expense Claim,Approval Status,حالة القبول
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +30,Approval Status must be 'Approved' or 'Rejected',يجب الحالة موافقة ' وافق ' أو ' رفض '
DocType: Expense Claim,Approved,موافق على المستحق
DocType: Expense Claim,Approve,موافق
DocType: Expense Claim,Approver,الموافق على المستحق
DocType: Authorization Rule,Approving Role (above authorized value),الموافقة دور (أعلى قيمة أذن)
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +34,Approving Role cannot be same as role the rule is Applicable To,الموافقة دور لا يمكن أن يكون نفس دور القاعدة تنطبق على
DocType: Authorization Rule,Approving User  (above authorized value),الموافقة العضو (أعلى قيمة أذن)
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +32,Approving User cannot be same as user the rule is Applicable To,الموافقة العضو لا يمكن أن يكون نفس المستخدم القاعدة تنطبق على
DocType: Salary Slip,Arrear Amount,مبلغ متأخر
DocType: Salary Slip,Total Advance Payment,اجمالي خصومات السلف
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +21,As on Date,كما في تاريخ
DocType: Stock Entry,As per Stock UOM,وفقا للأوراق UOM
apps/erpnext/erpnext/stock/doctype/item/item.py +402,"As there are existing stock transactions for this item, 
							you can not change the values of 'Has Serial No', 'Has Batch No', 'Is Stock Item' and 'Valuation Method'",
DocType: Account,Asset,الأصول
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +87,Associate,مساعد
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +106,Atleast one item should be entered with negative quantity in return document,يجب إدخال أتلست عنصر واحد مع كمية السلبية في الوثيقة عودة
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +33,Atleast one of the Selling or Buying must be selected,يجب اختيار واحدة على الاقل من المبيعات او المشتريات
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +138,Atleast one warehouse is mandatory,واحدة على الاقل مستودع إلزامي
DocType: Rename Tool,"Attach .csv file with two columns, one for the old name and one for the new name",إرفاق ملف csv مع عمودين، واحدة للاسم القديم واحدة للاسم الجديد
